ID,BMI                     ,Stature,DeltaV                  ,CushionStiffness        ,LapBeltFriction         ,LoadLimiter             ,SeatFriction            ,ShoulderBeltFriction    ,AirBagInflation         ,AirBagVenting           ,Normalized ChestD,FFL                     ,FFR                     ,HIC                     
247,22.5,1.76,35.6,0.729411765,0.14,1.208235294,1.29,0.12,0.971333333,1.484666667,0.020848427,5753.8,6221,601.1
248,19.54285714,1.64,45.8,1.814705882,0.19,0.936470588,1.52,0.27,0.971333333,1.286666667,0.020783242,3948.9,5086.6,658.63
249,21.6,1.64,48.2,1.867647059,0.78,0.996470588,0.64,0.61,0.978666667,0.890666667,0.023932237,4253.4,5349.7,241.33
250,30.34285714,1.54,30.5,1.682352941,0.53,1.134117647,1.34,0.7,0.978666667,1.081333333,0.010128256,3026.9,3233,183.56
251,40.88571429,1.88,30.8,1.408823529,0.63,1.077647059,0.72,0.77,0.978666667,1.616666667,0.024143965,6899.2,8580.7,529.46
252,36.38571429,1.68,20,1.382352941,0.96,0.731764706,1.5,0.21,0.978666667,1.426,0.012122471,3281.4,3487.7,196.66
253,36.77142857,1.56,43.7,1.770588235,0.7,1.232941176,1.75,0.14,0.978666667,1.000666667,0.021450579,4740,5240,173
254,37.92857143,1.77,25.4,1.841176471,0.27,1.169411765,0.58,0.83,0.978666667,1.264666667,0.015173974,5038.8,4401.6,158.04
255,28.41428571,1.71,49.4,1.585294118,0.8,0.855294118,1.3,0.5,0.978666667,0.949333333,0.027277447,5187.9,5999.6,418.19
256,31.11428571,1.82,37.1,0.544117647,0.34,1.081176471,0.6,0.22,0.978666667,1.374666667,0.040120056,6876.4,6766.6,504.16
257,28.92857143,1.69,22.1,0.517647059,0.28,0.770588235,1.61,0.27,0.986,1.037333333,0.010372097,3264.4,2539.9,40.299
258,32.91428571,1.61,33.2,0.773529412,0.4,0.908235294,1.44,0.43,0.986,1.103333333,0.043291317,4693.4,6659.5,693.17
259,18.9,1.78,47.9,0.826470588,0.51,0.710588235,1.76,0.63,0.986,1.184,0.028382611,6089.3,7684.5,1569.6
260,38.18571429,1.7,48.5,0.729411765,0.52,1.18,1.98,0.39,0.986,1.609333333,0.055932605,5670.9,6496.9,1049.5
261,30.34285714,1.76,47.6,1.029411765,0.88,0.932941176,1.46,0.78,0.986,0.824666667,0.032869646,6747,7400.2,727.96
262,27.77142857,1.61,21.2,1.894117647,0.85,1.148235294,1.37,0.48,0.986,1.558,0.007644849,2258.8,2557.1,107.88
263,24.94285714,1.58,20.6,1.126470588,0.37,0.925882353,0.89,0.85,0.986,0.949333333,0.012786812,1775.6,2211,78.472
264,31.24285714,1.57,27.2,1.241176471,0.63,0.996470588,1.65,0.17,0.986,1.47,0.012945066,2408.2,3474.4,250.9
265,19.02857143,1.74,44.3,1.470588235,0.59,0.869411765,0.53,0.28,0.993333333,0.971333333,0.022232378,5207,7651.6,657.06
266,37.02857143,1.73,33.8,1.338235294,0.45,1.225882353,0.65,0.49,0.993333333,1.191333333,0.028106971,5601.1,5579.2,205.75
267,35.1,1.63,34.1,1.117647059,0.85,0.710588235,1.33,0.25,0.993333333,1.668,0.030453283,5081.1,6306,341.24
268,29.95714286,1.9,20.9,1.867647059,0.42,0.918823529,1.92,0.15,0.993333333,1.03,0.017148012,3355.3,3126.3,122.62
269,29.18571429,1.59,44.9,1.938235294,0.62,0.978823529,1.3,0.91,0.993333333,1.294,0.016619316,4132.1,5712.9,428.21
270,31.62857143,1.73,26.9,0.870588235,0.87,1.123529412,1.94,0.81,0.993333333,1.58,0.013833473,3777.2,3120.5,254.21
271,43.71428571,1.7,33.5,1.047058824,0.72,1.18,1.18,0.11,1.000666667,1.008,0.032678989,5965.1,5019.6,155.11
272,40.24285714,1.64,29.6,1.091176471,0.25,0.844705882,1.49,0.5,1.000666667,0.736666667,0.013695282,4075.4,4025.1,60.784
273,28.67142857,1.8,31.4,1.876470588,0.9,1.010588235,0.7,0.21,1.000666667,1.778,0.018384859,4558,4029,395.35
274,30.6,1.65,27.5,0.791176471,0.95,0.975294118,0.59,0.94,1.000666667,0.795333333,0.003499243,3996,4878.8,44.961
275,34.32857143,1.86,34.4,1.691176471,0.98,0.971764706,0.91,0.78,1.000666667,1.499333333,0.024188923,5058,5977.8,427.04
276,36.64285714,1.85,42.5,1.258823529,0.28,0.851764706,0.84,0.56,1.000666667,1.316,0.061737699,7440.3,8417.5,1399.2
277,32.14285714,1.88,38,0.526470588,0.39,1.172941176,1.76,0.76,1.000666667,1.8,0.038748048,6937.5,7061.6,624.56
278,25.58571429,1.65,26.9,1.179411765,0.16,1.031764706,1.33,0.76,1.008,0.905333333,0.018084956,3728.2,3720.8,71.111
279,34.07142857,1.87,22.7,1.302941176,0.71,1.049411765,1.68,0.47,1.008,1.697333333,0.01464763,4050.9,1761.3,109.45
280,22.11428571,1.8,49.1,1.823529412,0.41,0.887058824,1.64,0.93,1.008,1.389333333,0.037683875,5610.2,6048.3,1164.2
281,18.77142857,1.51,41,1.541176471,0.72,1.021176471,0.88,0.65,1.008,0.832,0.020847892,2491.9,268.91,314.29
282,29.05714286,1.8,21.5,0.923529412,0.76,1.067058824,1.11,0.31,1.008,0.964,0.015609028,3535.9,2100.7,92.062
283,19.15714286,1.66,21.8,1.311764706,0.69,0.805882353,1.35,0.68,1.015333333,1.499333333,0.015241083,2099.7,2332.8,133.24
284,28.67142857,1.86,46.4,1.797058824,0.21,1.211764706,1.47,0.59,1.015333333,1.668,0.047590932,7400,9180,2780
285,38.95714286,1.73,21.5,0.826470588,0.17,0.982352941,0.56,0.15,1.015333333,1.8,0.017205573,4393,3689.8,183.22
286,41.52857143,1.63,48.5,1.391176471,0.48,0.961176471,0.81,0.63,1.015333333,1.565333333,0.063802367,12162,14240,5113.8
287,33.04285714,1.58,38.6,1.655882353,0.74,1.056470588,1.81,0.23,1.015333333,1.433333333,0.019349122,3265.4,4595,351.99
288,35.87142857,1.87,33.5,1.002941176,0.6,0.749411765,1.4,0.7,1.015333333,0.854,0.029539439,5973.7,6224.6,395.69
289,33.17142857,1.8,30.2,1.858823529,0.15,0.869411765,1.21,0.11,1.015333333,0.839333333,0.025888114,5170.9,4356.5,214.64
290,38.82857143,1.61,41,1.417647059,0.18,0.812941176,0.72,0.91,1.015333333,0.861333333,0.031787114,4990,6210,302
291,24.55714286,1.74,27.2,1.770588235,0.1,1.285882353,0.92,0.32,1.022666667,0.942,0.017390737,4467.2,4897.9,181.48
292,42.81428571,1.79,36.2,1.647058824,0.97,1.109411765,1.55,0.61,1.022666667,0.964,0.035315305,6998.8,8219.4,280.13
293,32.52857143,1.52,42.8,1.373529412,0.3,0.721176471,1.84,0.97,1.022666667,1.352666667,0.021979878,4040,4810,698
294,24.42857143,1.81,20.9,0.588235294,0.29,0.872941176,0.75,0.72,1.022666667,1.587333333,0.011632831,5331.8,5824.8,226.78
295,36.25714286,1.86,36.8,1.488235294,0.23,0.890588235,1.92,0.85,1.022666667,1.066666667,0.033594615,5723.7,6325.8,601.36
296,38.31428571,1.66,23.6,1.991176471,0.33,1.088235294,0.83,0.26,1.022666667,1.14,0.014697459,4032.8,3312,84.324
297,26.48571429,1.84,21.2,1.25,0.95,0.947058824,1.74,0.22,1.03,0.81,0.017598188,4268.6,2679.7,102.49
298,34.58571429,1.65,39.2,1.752941176,0.24,0.975294118,0.67,0.52,1.03,0.956666667,0.012280545,4725,6069.2,117
299,44.1,1.76,49.7,1.805882353,0.97,1.201176471,1.15,0.16,1.03,1.609333333,0.07205115,8434.1,9760.9,1593.4
300,37.8,1.58,47.3,1.823529412,0.61,1.247058824,0.97,0.59,1.03,1.198666667,0.055199746,9120.2,11440,2434.9
301,29.7,1.54,38.6,1.267647059,0.64,0.791764706,1.42,0.46,1.03,0.971333333,0.005908636,3434.3,3547,250.46
302,26.35714286,1.83,33.8,0.923529412,0.16,0.714117647,0.82,0.24,1.03,1.286666667,0.019284148,6358.4,6162.3,331.63
303,25.97142857,1.59,21.8,1.585294118,1,1.003529412,0.67,0.31,1.03,1.653333333,0.014541127,2570,2418.3,100.54
304,41.27142857,1.52,45.2,1.011764706,0.69,0.943529412,1.6,0.3,1.03,1.624,0.05174954,7790.5,10712,832.78
305,18.64285714,1.84,23.6,1.567647059,0.14,0.837647059,0.64,0.53,1.037333333,1.528666667,0.022156968,5379.6,5889.4,244.28
306,26.1,1.68,47,0.711764706,0.51,0.904705882,1.19,0.29,1.037333333,1.330666667,0.024725867,4299.5,5275,607.04
307,23.91428571,1.81,41,1.144117647,0.35,1.105882353,1.95,0.33,1.037333333,1.008,0.020914162,6699,8205.7,658.54
308,28.28571429,1.5,45.2,0.614705882,0.44,1.268235294,0.84,0.73,1.037333333,1.088666667,0.031693433,4693,6384,777.38
309,19.02857143,1.57,39.5,0.958823529,0.13,0.767058824,1.99,0.74,1.037333333,1.081333333,0.023657213,1697.9,2125.5,471.87
310,20.57142857,1.62,20.3,1.205882353,0.45,0.728235294,1.86,0.28,1.044666667,1.132666667,0.019359235,2591.8,2427.7,78.688
311,38.95714286,1.57,49.7,0.676470588,0.46,0.830588235,1.38,0.44,1.044666667,1.426,0.059694225,9970,12600,4420
312,24.04285714,1.68,34.1,1.911764706,0.82,0.728235294,1.44,0.98,1.044666667,1.257333333,0.008583968,3608,4388,238.95
313,29.57142857,1.77,41.3,0.941176471,0.69,0.992941176,1.81,0.88,1.044666667,1.558,0.028914526,6150,5546.7,689.18
314,35.74285714,1.67,26.6,1.020588235,0.63,1.028235294,0.52,0.48,1.044666667,1.763333333,0.00641025,4539.5,4005.1,208.93
315,32.27142857,1.53,44.3,1.929411765,0.42,1.292941176,1.21,0.45,1.044666667,1.763333333,0.013268776,3950,5800,411
316,44.1,1.55,40.4,0.755882353,0.38,0.798823529,1.03,0.64,1.044666667,0.81,0.059434136,8700,12300,703
317,40.24285714,1.71,21.5,1.955882353,0.37,0.883529412,0.63,0.78,1.044666667,1.367333333,0.01394709,4629.4,4128.9,123.64
318,30.34285714,1.88,46.7,1.708823529,0.67,0.784705882,0.71,0.64,1.052,0.868666667,0.049571199,7196.6,7970.1,2101.8
319,33.55714286,1.59,39.2,1.347058824,0.81,1.271764706,0.57,0.78,1.052,1.521333333,0.026121133,4040.5,5236.3,388.31
320,35.22857143,1.62,41.6,2,0.93,1.289411765,1.79,0.3,1.052,1.272,0.021257695,3343.8,4669,264.04
321,33.04285714,1.55,25.1,0.932352941,0.55,1.052941176,0.74,0.75,1.052,1.191333333,0.022685214,3889,4730.3,293.07
322,31.37142857,1.64,32.3,1.867647059,0.99,1.109411765,1.04,0.4,1.052,1.352666667,0.006873439,3852.4,4597.2,255.04
323,40.88571429,1.66,49.7,1.964705882,0.19,0.922352941,1.66,0.35,1.052,0.751333333,0.050268027,5973.3,6339.3,828.22
324,20.44285714,1.72,43.7,1.267647059,0.3,1.021176471,1.28,0.16,1.052,1.096,0.021656427,4636.8,7265.8,411.4
325,24.68571429,1.82,34.7,1.823529412,0.59,1.12,1.22,0.62,1.059333333,1.602,0.017047426,5994.2,6998.3,568.53
326,32.27142857,1.74,21.5,1.708823529,0.64,0.985882353,1.98,0.6,1.059333333,1.242666667,0.009157479,3507.1,2583.9,80.439
327,38.44285714,1.79,33.8,0.544117647,0.57,0.872941176,0.87,0.17,1.059333333,1.110666667,0.041382175,6458.5,5370.5,244.62
328,42.81428571,1.52,29.3,0.658823529,0.74,1.218823529,0.53,0.6,1.059333333,1.279333333,0.040435136,5880.1,6780.2,227.8
329,21.72857143,1.89,43.1,0.755882353,0.95,0.883529412,1.72,0.66,1.059333333,1.624,0.026772631,5349.5,8381.7,867.58
330,21.6,1.71,33.2,0.561764706,0.37,1.098823529,1.18,0.81,1.066666667,0.744,0.012818921,4360.5,6587.7,331.15
331,23.14285714,1.57,47.9,0.773529412,0.52,1.296470588,0.96,0.16,1.066666667,1.536,0.021768761,2669.8,3927.9,1356.6
332,18.51428571,1.7,31.7,1.664705882,0.2,0.763529412,1.46,0.39,1.066666667,0.949333333,0.019384355,3461,4888.8,151.27
333,26.35714286,1.62,21.8,0.888235294,0.39,1.229411765,1.2,0.11,1.066666667,1.198666667,0.019449655,2478.4,1991.3,86.663
334,22.62857143,1.86,34.7,0.711764706,0.87,1.141176471,0.74,0.31,1.066666667,1.132666667,0.022338782,6058.3,6234.4,334.81
335,42.94285714,1.64,36.5,1.470588235,0.42,0.855294118,0.98,0.92,1.066666667,1.433333333,0.039779054,5010,6260,340
336,34.71428571,1.87,44.9,1.373529412,0.76,1.158823529,1.16,0.8,1.066666667,0.971333333,0.039189953,7042.7,9137.2,891.23
337,36.9,1.69,42.8,0.544117647,0.81,1.3,1.94,0.47,1.066666667,1.162,0.028411897,5421.2,6586,309.15
338,42.42857143,1.73,24.5,1.717647059,0.82,1.232941176,1.14,0.3,1.074,1.404,0.0184734,5111.3,4535.4,167.12
339,32.27142857,1.67,47.6,1.311764706,0.23,0.88,0.82,0.19,1.074,0.876,0.038244358,5503.1,7034.4,765.09
340,38.7,1.78,23,1.858823529,0.61,0.848235294,1.65,0.73,1.074,1.440666667,0.014112936,4159.7,4004.2,157.39
341,42.04285714,1.65,41.9,0.517647059,1,1.038823529,1.74,0.24,1.074,1.514,0.05168571,5038.7,5662.6,350.9
342,35.22857143,1.9,48.8,1.585294118,0.24,0.957647059,1.74,0.99,1.074,1.367333333,0.056400791,7964.2,8864.5,3914.9
343,30.98571429,1.74,41,1.091176471,0.51,1.12,0.5,0.46,1.081333333,1.492,0.027043745,5867.9,6288.4,518.22
344,39.47142857,1.66,31.1,1.391176471,0.83,1.031764706,0.97,0.2,1.081333333,0.773333333,0.015856024,4454.8,3857.6,87.174
345,26.74285714,1.61,38.6,1.982352941,0.12,1.201176471,1.68,0.42,1.081333333,0.861333333,0.023501041,2956.7,3404,175.71
346,28.8,1.86,23.9,0.667647059,0.57,1.070588235,1.96,0.14,1.081333333,1.294,0.018737322,3329,3476.1,173.43
347,43.84285714,1.63,47,1.188235294,0.88,1.208235294,1.64,0.61,1.081333333,1.352666667,0.061868309,11709,14691,4485.9
348,31.62857143,1.66,31.7,0.605882353,0.85,0.745882353,0.82,0.74,1.081333333,1.756,0.011907448,4446,5747.1,64.48
349,32.65714286,1.87,29.6,0.791176471,0.99,0.770588235,1.22,0.25,1.081333333,1.074,0.019159274,5739.2,5352.1,221.04
350,37.67142857,1.73,21.2,1.038235294,0.89,1.095294118,1.9,0.36,1.088666667,1.088666667,0.010863447,3806.2,3188.2,85.575
351,21.47142857,1.79,37.4,1.682352941,0.48,0.947058824,0.83,0.84,1.081333333,1.301333333,0.0223827,5856.9,5265.2,527.17
352,45,1.5,22.7,0.702941176,0.73,0.904705882,1.24,0.13,1.088666667,1.484666667,0.028416106,4741.3,4445.9,153.22
353,19.02857143,1.76,28.4,1.911764706,0.77,0.798823529,1.98,0.19,1.088666667,0.817333333,0.026119325,3730,5960,429
354,29.7,1.61,22.4,0.535294118,0.77,0.922352941,1.74,0.95,1.088666667,1.074,0.009624468,2404.7,2795.7,53.178
355,35.35714286,1.59,36.5,1.585294118,0.59,0.798823529,0.89,0.24,1.088666667,1.206,0.025400511,4141.3,5103,124.93
356,44.74285714,1.76,40.4,1.497058824,0.93,0.975294118,1.34,0.58,1.088666667,1.169333333,0.047190898,7589.3,8672.7,618.49
357,41.27142857,1.64,43.7,0.844117647,0.56,0.788235294,0.6,0.84,1.096,0.729333333,0.041844665,6465.1,6625.4,277.54
358,36.9,1.79,49.1,0.685294118,0.5,1.24,1.15,0.97,1.096,0.927333333,0.053586937,7503.1,8554.3,572.41
359,18.9,1.88,36.2,0.967647059,0.68,0.961176471,0.93,0.96,1.096,1.037333333,0.028845601,6645.4,6700.8,483.78
360,30.34285714,1.56,44.6,0.65,0.9,1.116470588,0.76,0.24,1.096,0.766,0.012537497,4442.7,5873.5,215.37
362,39.85714286,1.67,39.5,1.805882353,0.73,1.017647059,1.53,0.75,1.096,1.308666667,0.03394616,5927.1,5968.4,403.06
363,21.72857143,1.74,31.4,1.320588235,0.47,1.289411765,1.99,0.42,1.096,1.044666667,0.011618468,4277.7,6038.8,340.07
364,39.21428571,1.58,28.4,1.073529412,0.18,1.194117647,1.24,0.18,1.096,1.110666667,0.010070506,4130,3880,72.2
365,29.18571429,1.65,20.3,1.285294118,0.53,1.257647059,0.58,0.33,1.103333333,0.846666667,0.008322304,3361.8,3276,38.676
366,22.24285714,1.57,45.8,0.967647059,0.46,1.06,1.18,0.63,1.103333333,0.986,0.026123763,2274.4,2514.4,488.87
367,28.15714286,1.77,33.5,1.047058824,0.83,0.869411765,0.99,0.59,1.103333333,1.8,0.013219638,5126.6,3443.7,496.87
368,24.81428571,1.6,40.1,1.655882353,0.54,1.038823529,0.68,0.9,1.103333333,1.565333333,0.016082206,3070.3,3245.9,365.86
369,19.67142857,1.82,28.4,1.285294118,0.52,1.056470588,1.71,0.82,1.103333333,1.404,0.027421882,4595.7,4995.6,353.93
370,30.72857143,1.53,22.1,0.958823529,0.8,0.830588235,0.86,0.39,1.110666667,1.638666667,0.004573968,2344.7,3377.7,111.85
371,23.52857143,1.75,23,1.205882353,0.99,1.225882353,1.86,0.8,1.110666667,0.927333333,0.008616112,3255.8,5868.8,136.95
372,18.25714286,1.87,35,1.841176471,0.28,1.204705882,1.75,0.3,1.110666667,1.455333333,0.033852784,5180.2,5053.5,698.31
373,32.27142857,1.56,32.6,0.508823529,0.87,1.074117647,1.3,0.15,1.110666667,1.697333333,0.016920173,2968.2,3883.4,341.73
374,25.71428571,1.83,21.5,1.25,0.4,1.109411765,0.61,0.97,1.110666667,1.616666667,0.027105825,5527.9,5890.2,170.77
375,21.6,1.81,42.2,1.814705882,0.65,0.738823529,1.88,0.37,1.110666667,1.748666667,0.028853778,5313.5,7722.5,745.14
376,27.25714286,1.67,34.1,0.676470588,0.33,0.915294118,1.59,0.98,1.118,1.69,0.013932864,3480.7,3594.2,391.61
377,29.95714286,1.59,30.5,0.623529412,0.22,1.172941176,1.13,0.51,1.110666667,1.558,0.006353915,3515.3,4064.7,346.73
378,18.12857143,1.6,29.6,0.711764706,0.7,0.76,1.08,0.16,1.118,1.374666667,0.01876155,3177.8,2394.1,383.05
379,22.37142857,1.54,40.4,0.905882353,0.13,1.084705882,1.57,0.19,1.118,1.778,0.020015285,2062.9,1326.5,809.04
380,42.68571429,1.69,38.3,1.223529412,0.1,1.187058824,1.94,0.28,1.118,1.719333333,0.041842567,5406.8,6561.2,658.26
381,34.32857143,1.67,48.5,1.197058824,1,0.841176471,1,0.87,1.118,1.110666667,0.056250401,6113.1,7592.1,358.55
382,36,1.8,41.9,0.570588235,0.24,1.095294118,1.62,0.68,1.118,1.543333333,0.057646892,6674.4,6535.4,674.04
383,19.28571429,1.71,36.8,1.982352941,0.92,0.932941176,1.06,0.25,1.118,1.000666667,0.021902981,3939.6,5518.6,208.27
384,43.84285714,1.89,29.9,1.435294118,0.59,0.728235294,1.33,0.33,1.118,1.440666667,0.035456624,6750.8,9153.2,433.18
385,42.81428571,1.86,26,1.020588235,0.86,1.137647059,0.92,0.84,1.125333333,1.734,0.017480684,6032.6,7886.4,345.94
386,18.38571429,1.82,45.5,1.902941176,0.51,1.148235294,0.56,0.59,1.125333333,0.729333333,0.031003401,6701.7,8980.7,1840.9
387,38.57142857,1.63,38.6,0.694117647,0.28,1.225882353,0.61,0.2,1.125333333,1.587333333,0.0611643,9029.7,10253,2538.7
388,40.37142857,1.82,25.1,1.364705882,0.84,0.714117647,1.3,0.65,1.125333333,0.861333333,0.024891102,5170.5,4572.6,147.77
389,39.6,1.88,31.1,1.620588235,0.2,0.929411765,1.4,0.55,1.132666667,1.741333333,0.02770307,6490.2,6961.7,455.6
390,32.52857143,1.6,33.5,1.947058824,0.81,0.943529412,0.84,0.51,1.132666667,0.898,0.011527504,4242.6,4364,85.736
391,28.8,1.55,36.8,1.532352941,0.43,1.148235294,1.59,0.43,1.132666667,1.374666667,0.010895087,3148.8,4169.8,298.72
392,35.87142857,1.51,42.5,1.832352941,0.57,1.222352941,1.35,0.35,1.132666667,1.646,0.040469515,6771.1,8525.5,3281.4
393,23.91428571,1.9,47.6,1.594117647,0.68,1.225882353,1.48,0.44,1.132666667,0.883333333,0.021936749,7011.2,8416,938.62
394,31.62857143,1.84,45.8,1.964705882,0.89,0.791764706,1.09,0.1,1.132666667,1.697333333,0.059875466,7720.8,7001.3,826.56
395,25.32857143,1.87,23.6,0.835294118,0.3,0.742352941,0.69,0.1,1.132666667,0.868666667,0.019015296,5447.1,5446.1,162.22
396,37.41428571,1.89,30.8,1.320588235,0.87,0.968235294,1.62,0.15,1.14,1.118,0.02000207,6285,6100.5,193.82
397,26.87142857,1.82,35.3,0.738235294,0.73,0.947058824,0.64,0.37,1.14,1.675333333,0.021266798,6393.5,6382.9,460.85
398,19.41428571,1.52,20.6,1.064705882,0.66,1.144705882,1.42,0.71,1.14,1.015333333,0.014732695,430.65,517.83,99.102
399,36,1.73,29.6,0.773529412,0.38,1.056470588,1.13,0.19,1.14,0.942,0.018425839,4720.8,3788.4,113.75
400,41.27142857,1.78,25.7,1.55,0.1,1.165882353,1.76,0.55,1.14,1.154666667,0.015961895,4874.1,4253.7,105.19
401,30.47142857,1.51,35.9,1.170588235,0.47,1.088235294,1.11,0.85,1.14,1.660666667,0.005384696,3190,3320,333
402,28.28571429,1.68,25.1,1.664705882,0.88,1.3,1.15,0.54,1.14,0.729333333,0.015630834,3501,2689.1,88.081
403,30.08571429,1.62,43.4,1.7,0.98,1.074117647,1.77,0.46,1.14,1.778,0.023413167,4685,5836.3,475.06
404,18.51428571,1.75,31.4,0.879411765,0.97,1.074117647,1.27,0.36,1.147333333,0.707333333,0.020124762,4150,5440,462
405,37.54285714,1.83,44.3,1.188235294,0.14,0.883529412,1.49,0.37,1.147333333,0.986,0.056445977,7364.9,6129.5,657.42
406,43.32857143,1.72,47.9,0.888235294,0.75,0.985882353,0.66,0.9,1.147333333,1.345333333,0.067995735,8475,9892.2,1027.3
407,33.68571429,1.57,31.4,1.108823529,0.23,0.791764706,1.17,0.96,1.147333333,0.817333333,0.010312431,3294.8,4347.1,106.13
408,27.51428571,1.71,43.1,1.973529412,0.58,1.169411765,0.84,0.55,1.147333333,1.543333333,0.010252446,4635.7,5243,665.04
409,27,1.9,48.2,1.073529412,0.86,1.067058824,1.09,0.65,1.154666667,1.323333333,0.039856578,6546.2,8790.2,2118.5
410,26.61428571,1.5,36.2,1.647058824,0.79,0.971764706,1.45,0.57,1.154666667,1.594666667,0.016837287,3966.2,2558.8,504.93
411,24.81428571,1.82,43.1,1.576470588,0.94,0.745882353,1.58,0.78,1.154666667,1.242666667,0.027440317,5762.2,8184.8,877.99
412,44.35714286,1.6,35.9,1.135294118,0.29,0.922352941,1.97,0.7,1.154666667,1.763333333,0.038187404,4610,5840,406
413,40.24285714,1.6,44.9,0.535294118,0.35,1.112941176,1.34,0.41,1.154666667,1.132666667,0.064234247,8960.8,10653,576.9
414,32.14285714,1.79,26,0.544117647,0.27,0.982352941,1.55,0.52,1.154666667,0.846666667,0.016644052,4933.6,3261,76.94
415,21.08571429,1.66,48.2,0.914705882,0.19,0.954117647,0.73,0.43,1.154666667,1.734,0.018889756,4496,5735.6,663.8
416,34.71428571,1.62,29.9,0.764705882,0.8,1.141176471,1.82,0.73,1.154666667,0.766,0.014396144,3071.4,3972.4,84.27
417,21.34285714,1.87,20,1.991176471,0.45,1.165882353,1.21,0.85,1.154666667,1.096,0.024315753,4320.1,3633.9,151.57
418,41.91428571,1.75,37.4,0.526470588,0.66,0.781176471,1.03,0.39,1.162,1.411333333,0.052697495,7015,5842.3,445.2
419,23.65714286,1.69,36.2,0.561764706,0.19,0.865882353,0.52,0.92,1.162,1.294,0.006896266,4620.3,6091.3,216.15
420,19.41428571,1.65,40.1,0.826470588,0.56,1.014117647,1.95,0.7,1.162,1.426,0.022761077,3141.9,4804.6,592.83
421,29.44285714,1.75,26.6,1.744117647,0.29,1.130588235,1.35,0.24,1.162,1.565333333,0.018047846,4774.7,3602.3,170.61
422,32.01428571,1.89,44.6,0.835294118,0.52,0.94,1.24,0.83,1.162,1.235333333,0.045461802,7130.9,8032.2,1312.6
423,31.11428571,1.77,42.2,1.920588235,0.41,1.222352941,0.93,0.15,1.169333333,1.132666667,0.031853747,6523.6,4734.6,179.86
424,33.94285714,1.59,46.1,1.232352941,0.39,0.858823529,1.75,0.79,1.169333333,0.905333333,0.020743097,3882.7,5730,146.21
425,40.5,1.71,34.4,1.267647059,0.7,0.812941176,1.79,0.72,1.169333333,1.169333333,0.031967008,5748.7,5260.4,232.29
426,36.38571429,1.65,32,1.294117647,0.48,1.095294118,1.29,0.11,1.169333333,1.308666667,0.017214075,3920.1,4013.8,163.54
427,23.4,1.83,39.5,1.7,0.92,1.176470588,1.27,0.88,1.169333333,1.492,0.016085219,5240,7862.8,970.45
428,26.35714286,1.87,29,1.779411765,0.71,0.897647059,1.12,0.15,1.169333333,0.773333333,0.019094135,6630,6000,317
429,27.12857143,1.54,25.7,0.570588235,0.91,0.816470588,0.68,0.21,1.169333333,1.338,0.010442849,2583.5,3735.2,200.2
430,19.8,1.77,23,1.258823529,0.59,0.721176471,1,0.99,1.169333333,1.536,0.008682184,4277.3,5845.4,376.12
431,22.88571429,1.86,28.7,0.8,0.49,1.254117647,1.51,0.54,1.176666667,0.92,0.029933868,5276.2,3845.9,255.96
432,33.04285714,1.69,28.7,1.629411765,0.67,1.211764706,0.78,0.92,1.176666667,1.653333333,0.010525998,4280.4,5154.2,240.11
433,43.97142857,1.78,42.2,1.214705882,0.54,1.031764706,1.48,0.73,1.176666667,0.751333333,0.050084688,6890.1,7726.5,544.01
434,25.07142857,1.7,27.8,0.588235294,0.64,0.724705882,1.38,0.31,1.176666667,1.125333333,0.015010237,3479.2,3353.2,65.58
435,24.55714286,1.56,35.3,1.117647059,0.98,1.215294118,1.03,0.5,1.176666667,1.719333333,0.021137452,1749.3,2997.2,526.54
436,25.84285714,1.84,20.3,0.561764706,0.55,1.06,0.94,0.2,1.184,1.763333333,0.01984469,5294.3,5841.3,231.98
437,44.87142857,1.8,43.7,0.808823529,0.64,1.204705882,1.05,0.52,1.184,1.220666667,0.054778122,7621.1,10351,516.01
438,22.5,1.67,20.3,1.452941176,0.26,0.784705882,0.79,0.96,1.184,1.008,0.015926791,3287.3,3711.2,44.872
439,28.67142857,1.88,25.7,0.729411765,0.15,1.158823529,0.55,0.89,1.184,0.744,0.023528214,5837.7,5768.7,458.95
440,33.81428571,1.73,48.5,1.567647059,0.2,1.285882353,1.35,0.69,1.184,1.176666667,0.036665736,5710.6,6583.1,552.2
441,30.85714286,1.65,27.5,1.902941176,0.6,0.904705882,1.89,0.27,1.184,1.660666667,0.007940342,3313.6,3159.6,330.27
442,24.04285714,1.63,50,1.347058824,0.69,1.134117647,1.06,0.58,1.184,1.433333333,0.016405038,3820.8,4494.9,686.36
443,27.25714286,1.79,44,1.391176471,0.96,0.922352941,1.32,0.71,1.184,1.587333333,0.036997976,6405.2,5586.1,698.59
444,38.57142857,1.89,43.7,1.541176471,0.51,1.024705882,0.93,0.49,1.191333333,1.624,0.050890306,8272.6,8567.9,2218.2
445,20.7,1.78,35.3,1.629411765,0.91,0.774117647,1.8,0.86,1.191333333,0.729333333,0.020012522,6230,6630,540
446,29.95714286,1.51,34.1,1.576470588,0.27,1.215294118,0.57,0.89,1.191333333,1.125333333,0.028948816,4034.7,5886.9,346.89
447,41.14285714,1.69,35.6,1.611764706,0.41,1.045882353,0.7,0.44,1.191333333,1.037333333,0.02917131,5215.3,5454.7,108.03
448,22.75714286,1.6,29.9,1.470588235,0.91,0.862352941,1.12,0.43,1.191333333,1.675333333,0.01711388,2639,2817.3,232.79
